negocio,data,categoria,valor
vestuario,2026-08-24,operacional,346.37
vestuario,2026-08-25,operacional,346.37
vestuario,2026-08-26,operacional,346.37
vestuario,2026-08-27,operacional,346.37
vestuario,2026-08-28,operacional,346.37
vestuario,2026-08-29,operacional,346.37
vestuario,2026-08-30,operacional,346.37
vestuario,2026-08-31,operacional,346.37
vestuario,2026-09-01,operacional,346.37
vestuario,2026-09-02,operacional,346.37
vestuario,2026-09-03,operacional,346.37
vestuario,2026-09-04,operacional,346.37
vestuario,2026-09-05,operacional,346.37
vestuario,2026-09-05,folha,30018.71
vestuario,2026-09-06,operacional,346.37
vestuario,2026-09-07,operacional,346.37
vestuario,2026-09-08,operacional,346.37
vestuario,2026-09-09,operacional,346.37
vestuario,2026-09-10,operacional,346.37
vestuario,2026-09-10,aluguel,15009.36
vestuario,2026-09-11,operacional,346.37
vestuario,2026-09-12,operacional,346.37
vestuario,2026-09-13,operacional,346.37
vestuario,2026-09-14,operacional,346.37
mercadinho,2025-01-03,operacional,145.3
mercadinho,2025-01-03,fornecedor,8136.91
mercadinho,2025-01-04,operacional,145.3
mercadinho,2025-01-05,operacional,145.3
mercadinho,2025-01-05,folha,9444.62
mercadinho,2025-01-06,operacional,145.3
mercadinho,2025-01-06,fornecedor,8136.91
mercadinho,2025-01-07,operacional,145.3
mercadinho,2025-01-08,operacional,145.3
mercadinho,2025-01-08,fornecedor,8136.91
mercadinho,2025-01-09,operacional,145.3
mercadinho,2025-01-10,operacional,145.3
mercadinho,2025-01-10,aluguel,7265.1
mercadinho,2025-01-10,fornecedor,8136.91
mercadinho,2025-01-11,operacional,145.3
mercadinho,2025-01-12,operacional,145.3
mercadinho,2025-01-13,operacional,145.3
mercadinho,2025-01-13,fornecedor,8136.91
mercadinho,2025-01-14,operacional,145.3
mercadinho,2025-01-15,operacional,145.3
mercadinho,2025-01-15,fornecedor,8136.91
mercadinho,2025-01-16,operacional,145.3
mercadinho,2025-01-17,operacional,145.3
mercadinho,2025-01-17,fornecedor,8136.91
mercadinho,2025-01-18,operacional,145.3
mercadinho,2025-01-19,operacional,145.3
mercadinho,2025-01-20,operacional,145.3
mercadinho,2025-01-20,folha,9444.62
mercadinho,2025-01-20,imposto,3593.91
mercadinho,2025-01-20,fornecedor,8136.91
mercadinho,2025-01-21,operacional,145.3
mercadinho,2025-01-22,operacional,145.3
mercadinho,2025-01-22,fornecedor,8136.91
mercadinho,2025-01-23,operacional,145.3
mercadinho,2025-01-24,operacional,145.3
mercadinho,2025-01-24,fornecedor,8136.91
mercadinho,2025-01-25,operacional,145.3
mercadinho,2025-01-26,operacional,145.3
mercadinho,2025-01-27,operacional,145.3
mercadinho,2025-01-27,fornecedor,8136.91
mercadinho,2025-01-28,operacional,145.3
mercadinho,2025-01-29,operacional,145.3
mercadinho,2025-01-29,fornecedor,8136.91
mercadinho,2025-01-30,operacional,145.3
mercadinho,2025-01-31,operacional,145.3
mercadinho,2025-01-31,fornecedor,8136.91
mercadinho,2025-02-01,operacional,145.3
mercadinho,2025-02-02,operacional,145.3
mercadinho,2025-02-03,operacional,145.3
mercadinho,2025-02-03,fornecedor,8136.91
mercadinho,2025-02-04,operacional,145.3
mercadinho,2025-02-05,operacional,145.3
mercadinho,2025-02-05,folha,9444.62
mercadinho,2025-02-05,fornecedor,8136.91
mercadinho,2025-02-06,operacional,145.3
mercadinho,2025-02-07,operacional,145.3
mercadinho,2025-02-07,fornecedor,8136.91
mercadinho,2025-02-08,operacional,145.3
mercadinho,2025-02-09,operacional,145.3
mercadinho,2025-02-10,operacional,145.3
mercadinho,2025-02-10,aluguel,7265.1
mercadinho,2025-02-10,fornecedor,8136.91
mercadinho,2025-02-11,operacional,145.3
mercadinho,2025-02-12,operacional,145.3
mercadinho,2025-02-12,fornecedor,8136.91
mercadinho,2025-02-13,operacional,145.3
mercadinho,2025-02-14,operacional,145.3
mercadinho,2025-02-14,fornecedor,8136.91
mercadinho,2025-02-15,operacional,145.3
mercadinho,2025-02-16,operacional,145.3
mercadinho,2025-02-17,operacional,145.3
mercadinho,2025-02-17,fornecedor,8136.91
mercadinho,2025-02-18,operacional,145.3
mercadinho,2025-02-19,operacional,145.3
mercadinho,2025-02-19,fornecedor,8136.91
mercadinho,2025-02-20,operacional,145.3
mercadinho,2025-02-20,folha,9444.62
mercadinho,2025-02-20,imposto,6003.73
mercadinho,2025-02-21,operacional,145.3
mercadinho,2025-02-21,fornecedor,8136.91
mercadinho,2025-02-22,operacional,145.3
mercadinho,2025-02-23,operacional,145.3
mercadinho,2025-02-24,operacional,145.3
mercadinho,2025-02-24,fornecedor,8136.91
mercadinho,2025-02-25,operacional,145.3
mercadinho,2025-02-26,operacional,145.3
mercadinho,2025-02-26,fornecedor,8136.91
mercadinho,2025-02-27,operacional,145.3
mercadinho,2025-02-28,operacional,145.3
mercadinho,2025-02-28,fornecedor,8136.91
mercadinho,2025-03-01,operacional,145.3
mercadinho,2025-03-02,operacional,145.3
mercadinho,2025-03-03,operacional,145.3
mercadinho,2025-03-03,fornecedor,8136.91
mercadinho,2025-03-04,operacional,145.3
mercadinho,2025-03-05,operacional,145.3
mercadinho,2025-03-05,folha,9444.62
mercadinho,2025-03-05,fornecedor,8136.91
mercadinho,2025-03-06,operacional,145.3
mercadinho,2025-03-07,operacional,145.3
mercadinho,2025-03-07,fornecedor,8136.91
mercadinho,2025-03-08,operacional,145.3
mercadinho,2025-03-09,operacional,145.3
mercadinho,2025-03-10,operacional,145.3
mercadinho,2025-03-10,aluguel,7265.1
mercadinho,2025-03-10,fornecedor,8136.91
mercadinho,2025-03-11,operacional,145.3
mercadinho,2025-03-12,operacional,145.3
mercadinho,2025-03-12,fornecedor,8136.91
mercadinho,2025-03-13,operacional,145.3
mercadinho,2025-03-14,operacional,145.3
mercadinho,2025-03-14,fornecedor,8136.91
mercadinho,2025-03-15,operacional,145.3
mercadinho,2025-03-16,operacional,145.3
mercadinho,2025-03-17,operacional,145.3
mercadinho,2025-03-17,fornecedor,8136.91
mercadinho,2025-03-18,operacional,145.3
mercadinho,2025-03-19,operacional,145.3
mercadinho,2025-03-19,fornecedor,8136.91
mercadinho,2025-03-20,operacional,145.3
mercadinho,2025-03-20,folha,9444.62
mercadinho,2025-03-20,imposto,6050.12
mercadinho,2025-03-21,operacional,145.3
mercadinho,2025-03-21,fornecedor,8136.91
mercadinho,2025-03-22,operacional,145.3
mercadinho,2025-03-23,operacional,145.3
mercadinho,2025-03-24,operacional,145.3
mercadinho,2025-03-24,fornecedor,8136.91
mercadinho,2025-03-25,operacional,145.3
mercadinho,2025-03-26,operacional,145.3
mercadinho,2025-03-26,fornecedor,8136.91
mercadinho,2025-03-27,operacional,145.3
mercadinho,2025-03-28,operacional,145.3
mercadinho,2025-03-28,fornecedor,8136.91
mercadinho,2025-03-29,operacional,145.3
mercadinho,2025-03-30,operacional,145.3
mercadinho,2025-03-31,operacional,145.3
mercadinho,2025-03-31,fornecedor,8136.91
mercadinho,2025-04-01,operacional,145.3
mercadinho,2025-04-02,operacional,145.3
mercadinho,2025-04-02,fornecedor,8136.91
mercadinho,2025-04-03,operacional,145.3
mercadinho,2025-04-04,operacional,145.3
mercadinho,2025-04-04,fornecedor,8136.91
mercadinho,2025-04-05,operacional,145.3
mercadinho,2025-04-05,folha,9444.62
mercadinho,2025-04-06,operacional,145.3
mercadinho,2025-04-07,operacional,145.3
mercadinho,2025-04-07,fornecedor,8136.91
mercadinho,2025-04-08,operacional,145.3
mercadinho,2025-04-09,operacional,145.3
mercadinho,2025-04-09,fornecedor,8136.91
mercadinho,2025-04-10,operacional,145.3
mercadinho,2025-04-10,aluguel,7265.1
mercadinho,2025-04-11,operacional,145.3
mercadinho,2025-04-11,fornecedor,8136.91
mercadinho,2025-04-12,operacional,145.3
mercadinho,2025-04-13,operacional,145.3
mercadinho,2025-04-14,operacional,145.3
mercadinho,2025-04-14,fornecedor,8136.91
mercadinho,2025-04-15,operacional,145.3
mercadinho,2025-04-16,operacional,145.3
mercadinho,2025-04-16,fornecedor,8136.91
mercadinho,2025-04-17,operacional,145.3
mercadinho,2025-04-18,operacional,145.3
mercadinho,2025-04-18,fornecedor,8136.91
mercadinho,2025-04-19,operacional,145.3
mercadinho,2025-04-20,operacional,145.3
mercadinho,2025-04-20,folha,9444.62
mercadinho,2025-04-20,imposto,6354.82
mercadinho,2025-04-21,operacional,145.3
mercadinho,2025-04-21,fornecedor,8136.91
mercadinho,2025-04-22,operacional,145.3
mercadinho,2025-04-23,operacional,145.3
mercadinho,2025-04-23,fornecedor,8136.91
mercadinho,2025-04-24,operacional,145.3
mercadinho,2025-04-25,operacional,145.3
mercadinho,2025-04-25,fornecedor,8136.91
mercadinho,2025-04-26,operacional,145.3
mercadinho,2025-04-27,operacional,145.3
mercadinho,2025-04-28,operacional,145.3
mercadinho,2025-04-28,fornecedor,8136.91
mercadinho,2025-04-29,operacional,145.3
mercadinho,2025-04-30,operacional,145.3
mercadinho,2025-04-30,fornecedor,8136.91
mercadinho,2025-05-01,operacional,145.3
mercadinho,2025-05-02,operacional,145.3
mercadinho,2025-05-02,fornecedor,8136.91
mercadinho,2025-05-03,operacional,145.3
mercadinho,2025-05-04,operacional,145.3
mercadinho,2025-05-05,operacional,145.3
mercadinho,2025-05-05,folha,9444.62
mercadinho,2025-05-05,fornecedor,8136.91
mercadinho,2025-05-06,operacional,145.3
mercadinho,2025-05-07,operacional,145.3
mercadinho,2025-05-07,fornecedor,8136.91
mercadinho,2025-05-08,operacional,145.3
mercadinho,2025-05-09,operacional,145.3
mercadinho,2025-05-09,fornecedor,8136.91
mercadinho,2025-05-10,operacional,145.3
mercadinho,2025-05-10,aluguel,7265.1
mercadinho,2025-05-11,operacional,145.3
mercadinho,2025-05-12,operacional,145.3
mercadinho,2025-05-12,fornecedor,8136.91
mercadinho,2025-05-13,operacional,145.3
mercadinho,2025-05-14,operacional,145.3
mercadinho,2025-05-14,fornecedor,8136.91
mercadinho,2025-05-15,operacional,145.3
mercadinho,2025-05-16,operacional,145.3
mercadinho,2025-05-16,fornecedor,8136.91
mercadinho,2025-05-17,operacional,145.3
mercadinho,2025-05-18,operacional,145.3
mercadinho,2025-05-19,operacional,145.3
mercadinho,2025-05-19,fornecedor,8136.91
mercadinho,2025-05-20,operacional,145.3
mercadinho,2025-05-20,folha,9444.62
mercadinho,2025-05-20,imposto,6092.38
mercadinho,2025-05-21,operacional,145.3
mercadinho,2025-05-21,fornecedor,8136.91
mercadinho,2025-05-22,operacional,145.3
mercadinho,2025-05-23,operacional,145.3
mercadinho,2025-05-23,fornecedor,8136.91
mercadinho,2025-05-24,operacional,145.3
mercadinho,2025-05-25,operacional,145.3
mercadinho,2025-05-26,operacional,145.3
mercadinho,2025-05-26,fornecedor,8136.91
mercadinho,2025-05-27,operacional,145.3
mercadinho,2025-05-28,operacional,145.3
mercadinho,2025-05-28,fornecedor,8136.91
mercadinho,2025-05-29,operacional,145.3
mercadinho,2025-05-30,operacional,145.3
mercadinho,2025-05-30,fornecedor,8136.91
mercadinho,2025-05-31,operacional,145.3
mercadinho,2025-06-01,operacional,145.3
mercadinho,2025-06-02,operacional,145.3
mercadinho,2025-06-02,fornecedor,8136.91
mercadinho,2025-06-03,operacional,145.3
mercadinho,2025-06-04,operacional,145.3
mercadinho,2025-06-04,fornecedor,8136.91
mercadinho,2025-06-05,operacional,145.3
mercadinho,2025-06-05,folha,9444.62
mercadinho,2025-06-06,operacional,145.3
mercadinho,2025-06-06,fornecedor,8136.91
mercadinho,2025-06-07,operacional,145.3
mercadinho,2025-06-08,operacional,145.3
mercadinho,2025-06-09,operacional,145.3
mercadinho,2025-06-09,fornecedor,8136.91
mercadinho,2025-06-10,operacional,145.3
mercadinho,2025-06-10,aluguel,7265.1
mercadinho,2025-06-11,operacional,145.3
mercadinho,2025-06-11,fornecedor,8136.91
mercadinho,2025-06-12,operacional,145.3
mercadinho,2025-06-13,operacional,145.3
mercadinho,2025-06-13,fornecedor,8136.91
mercadinho,2025-06-14,operacional,145.3
mercadinho,2025-06-15,operacional,145.3
mercadinho,2025-06-16,operacional,145.3
mercadinho,2025-06-16,fornecedor,8136.91
mercadinho,2025-06-17,operacional,145.3
mercadinho,2025-06-18,operacional,145.3
mercadinho,2025-06-18,fornecedor,8136.91
mercadinho,2025-06-19,operacional,145.3
mercadinho,2025-06-20,operacional,145.3
mercadinho,2025-06-20,folha,9444.62
mercadinho,2025-06-20,imposto,5905.67
mercadinho,2025-06-20,fornecedor,8136.91
mercadinho,2025-06-21,operacional,145.3
mercadinho,2025-06-22,operacional,145.3
mercadinho,2025-06-23,operacional,145.3
mercadinho,2025-06-23,fornecedor,8136.91
mercadinho,2025-06-24,operacional,145.3
mercadinho,2025-06-25,operacional,145.3
mercadinho,2025-06-25,fornecedor,8136.91
mercadinho,2025-06-26,operacional,145.3
mercadinho,2025-06-27,operacional,145.3
mercadinho,2025-06-27,fornecedor,8136.91
mercadinho,2025-06-28,operacional,145.3
mercadinho,2025-06-29,operacional,145.3
mercadinho,2025-06-30,operacional,145.3
mercadinho,2025-06-30,fornecedor,8136.91
mercadinho,2025-07-01,operacional,145.3
mercadinho,2025-07-02,operacional,145.3
mercadinho,2025-07-02,fornecedor,8136.91
mercadinho,2025-07-03,operacional,145.3
mercadinho,2025-07-04,operacional,145.3
mercadinho,2025-07-04,fornecedor,8136.91
mercadinho,2025-07-05,operacional,145.3
mercadinho,2025-07-05,folha,9444.62
mercadinho,2025-07-06,operacional,145.3
mercadinho,2025-07-07,operacional,145.3
mercadinho,2025-07-07,fornecedor,8136.91
mercadinho,2025-07-08,operacional,145.3
mercadinho,2025-07-09,operacional,145.3
mercadinho,2025-07-09,fornecedor,8136.91
mercadinho,2025-07-10,operacional,145.3
mercadinho,2025-07-10,aluguel,7265.1
mercadinho,2025-07-11,operacional,145.3
mercadinho,2025-07-11,fornecedor,8136.91
mercadinho,2025-07-12,operacional,145.3
mercadinho,2025-07-13,operacional,145.3
mercadinho,2025-07-14,operacional,145.3
mercadinho,2025-07-14,fornecedor,8136.91
mercadinho,2025-07-15,operacional,145.3
mercadinho,2025-07-16,operacional,145.3
mercadinho,2025-07-16,fornecedor,8136.91
mercadinho,2025-07-17,operacional,145.3
mercadinho,2025-07-18,operacional,145.3
mercadinho,2025-07-18,fornecedor,8136.91
mercadinho,2025-07-19,operacional,145.3
mercadinho,2025-07-20,operacional,145.3
mercadinho,2025-07-20,folha,9444.62
mercadinho,2025-07-20,imposto,5976.89
mercadinho,2025-07-21,operacional,145.3
mercadinho,2025-07-21,fornecedor,8136.91
mercadinho,2025-07-22,operacional,145.3
mercadinho,2025-07-23,operacional,145.3
mercadinho,2025-07-23,fornecedor,8136.91
mercadinho,2025-07-24,operacional,145.3
mercadinho,2025-07-25,operacional,145.3
mercadinho,2025-07-25,fornecedor,8136.91
mercadinho,2025-07-26,operacional,145.3
mercadinho,2025-07-27,operacional,145.3
mercadinho,2025-07-28,operacional,145.3
mercadinho,2025-07-28,fornecedor,8136.91
mercadinho,2025-07-29,operacional,145.3
mercadinho,2025-07-30,operacional,145.3
mercadinho,2025-07-30,fornecedor,8136.91
mercadinho,2025-07-31,operacional,145.3
mercadinho,2025-08-01,operacional,145.3
mercadinho,2025-08-01,fornecedor,8136.91
mercadinho,2025-08-02,operacional,145.3
mercadinho,2025-08-03,operacional,145.3
mercadinho,2025-08-04,operacional,145.3
mercadinho,2025-08-04,fornecedor,8136.91
mercadinho,2025-08-05,operacional,145.3
mercadinho,2025-08-05,folha,9444.62
mercadinho,2025-08-06,operacional,145.3
mercadinho,2025-08-06,fornecedor,8136.91
mercadinho,2025-08-07,operacional,145.3
mercadinho,2025-08-08,operacional,145.3
mercadinho,2025-08-08,fornecedor,8136.91
mercadinho,2025-08-09,operacional,145.3
mercadinho,2025-08-10,operacional,145.3
mercadinho,2025-08-10,aluguel,7265.1
mercadinho,2025-08-11,operacional,145.3
mercadinho,2025-08-11,fornecedor,8136.91
mercadinho,2025-08-12,operacional,145.3
mercadinho,2025-08-13,operacional,145.3
mercadinho,2025-08-13,fornecedor,8136.91
mercadinho,2025-08-14,operacional,145.3
mercadinho,2025-08-15,operacional,145.3
mercadinho,2025-08-15,fornecedor,8136.91
mercadinho,2025-08-16,operacional,145.3
mercadinho,2025-08-17,operacional,145.3
mercadinho,2025-08-18,operacional,145.3
mercadinho,2025-08-18,fornecedor,8136.91
mercadinho,2025-08-19,operacional,145.3
mercadinho,2025-08-20,operacional,145.3
mercadinho,2025-08-20,folha,9444.62
mercadinho,2025-08-20,imposto,5725.81
mercadinho,2025-08-20,fornecedor,8136.91
mercadinho,2025-08-21,operacional,145.3
mercadinho,2025-08-22,operacional,145.3
mercadinho,2025-08-22,fornecedor,8136.91
mercadinho,2025-08-23,operacional,145.3
mercadinho,2025-08-24,operacional,145.3
mercadinho,2025-08-25,operacional,145.3
mercadinho,2025-08-25,fornecedor,8136.91
mercadinho,2025-08-26,operacional,145.3
mercadinho,2025-08-27,operacional,145.3
mercadinho,2025-08-27,fornecedor,8136.91
mercadinho,2025-08-28,operacional,145.3
mercadinho,2025-08-29,operacional,145.3
mercadinho,2025-08-29,fornecedor,8136.91
mercadinho,2025-08-30,operacional,145.3
mercadinho,2025-08-31,operacional,145.3
mercadinho,2025-09-01,operacional,145.3
mercadinho,2025-09-01,fornecedor,8136.91
mercadinho,2025-09-02,operacional,145.3
mercadinho,2025-09-03,operacional,145.3
mercadinho,2025-09-03,fornecedor,8136.91
mercadinho,2025-09-04,operacional,145.3
mercadinho,2025-09-05,operacional,145.3
mercadinho,2025-09-05,folha,9444.62
mercadinho,2025-09-05,fornecedor,8136.91
mercadinho,2025-09-06,operacional,145.3
mercadinho,2025-09-07,operacional,145.3
mercadinho,2025-09-08,operacional,145.3
mercadinho,2025-09-08,fornecedor,8136.91
mercadinho,2025-09-09,operacional,145.3
mercadinho,2025-09-10,operacional,145.3
mercadinho,2025-09-10,aluguel,7265.1
mercadinho,2025-09-10,fornecedor,8136.91
mercadinho,2025-09-11,operacional,145.3
mercadinho,2025-09-12,operacional,145.3
mercadinho,2025-09-12,fornecedor,8136.91
mercadinho,2025-09-13,operacional,145.3
mercadinho,2025-09-14,operacional,145.3
mercadinho,2025-09-15,operacional,145.3
mercadinho,2025-09-15,fornecedor,8136.91
mercadinho,2025-09-16,operacional,145.3
mercadinho,2025-09-17,operacional,145.3
mercadinho,2025-09-17,fornecedor,8136.91
mercadinho,2025-09-18,operacional,145.3
mercadinho,2025-09-19,operacional,145.3
mercadinho,2025-09-19,fornecedor,8136.91
mercadinho,2025-09-20,operacional,145.3
mercadinho,2025-09-20,folha,9444.62
mercadinho,2025-09-20,imposto,5427.57
mercadinho,2025-09-21,operacional,145.3
mercadinho,2025-09-22,operacional,145.3
mercadinho,2025-09-22,fornecedor,8136.91
mercadinho,2025-09-23,operacional,145.3
mercadinho,2025-09-24,operacional,145.3
mercadinho,2025-09-24,fornecedor,8136.91
mercadinho,2025-09-25,operacional,145.3
mercadinho,2025-09-26,operacional,145.3
mercadinho,2025-09-26,fornecedor,8136.91
mercadinho,2025-09-27,operacional,145.3
mercadinho,2025-09-28,operacional,145.3
mercadinho,2025-09-29,operacional,145.3
mercadinho,2025-09-29,fornecedor,8136.91
mercadinho,2025-09-30,operacional,145.3
mercadinho,2025-10-01,operacional,145.3
mercadinho,2025-10-01,fornecedor,8136.91
mercadinho,2025-10-02,operacional,145.3
mercadinho,2025-10-03,operacional,145.3
mercadinho,2025-10-03,fornecedor,8136.91
mercadinho,2025-10-04,operacional,145.3
mercadinho,2025-10-05,operacional,145.3
mercadinho,2025-10-05,folha,9444.62
mercadinho,2025-10-06,operacional,145.3
mercadinho,2025-10-06,fornecedor,8136.91
mercadinho,2025-10-07,operacional,145.3
mercadinho,2025-10-08,operacional,145.3
mercadinho,2025-10-08,fornecedor,8136.91
mercadinho,2025-10-09,operacional,145.3
mercadinho,2025-10-10,operacional,145.3
mercadinho,2025-10-10,aluguel,7265.1
mercadinho,2025-10-10,fornecedor,8136.91
mercadinho,2025-10-11,operacional,145.3
mercadinho,2025-10-12,operacional,145.3
mercadinho,2025-10-13,operacional,145.3
mercadinho,2025-10-13,fornecedor,8136.91
mercadinho,2025-10-14,operacional,145.3
mercadinho,2025-10-15,operacional,145.3
mercadinho,2025-10-15,fornecedor,8136.91
mercadinho,2025-10-16,operacional,145.3
mercadinho,2025-10-17,operacional,145.3
mercadinho,2025-10-17,fornecedor,8136.91
mercadinho,2025-10-18,operacional,145.3
mercadinho,2025-10-19,operacional,145.3
mercadinho,2025-10-20,operacional,145.3
mercadinho,2025-10-20,folha,9444.62
mercadinho,2025-10-20,imposto,5187.74
mercadinho,2025-10-20,fornecedor,8136.91
mercadinho,2025-10-21,operacional,145.3
mercadinho,2025-10-22,operacional,145.3
mercadinho,2025-10-22,fornecedor,8136.91
mercadinho,2025-10-23,operacional,145.3
mercadinho,2025-10-24,operacional,145.3
mercadinho,2025-10-24,fornecedor,8136.91
mercadinho,2025-10-25,operacional,145.3
mercadinho,2025-10-26,operacional,145.3
mercadinho,2025-10-27,operacional,145.3
mercadinho,2025-10-27,fornecedor,8136.91
mercadinho,2025-10-28,operacional,145.3
mercadinho,2025-10-29,operacional,145.3
mercadinho,2025-10-29,fornecedor,8136.91
mercadinho,2025-10-30,operacional,145.3
mercadinho,2025-10-31,operacional,145.3
mercadinho,2025-10-31,fornecedor,8136.91
mercadinho,2025-11-01,operacional,145.3
mercadinho,2025-11-02,operacional,145.3
mercadinho,2025-11-03,operacional,145.3
mercadinho,2025-11-03,fornecedor,8136.91
mercadinho,2025-11-04,operacional,145.3
mercadinho,2025-11-05,operacional,145.3
mercadinho,2025-11-05,folha,9444.62
mercadinho,2025-11-05,fornecedor,8136.91
mercadinho,2025-11-06,operacional,145.3
mercadinho,2025-11-07,operacional,145.3
mercadinho,2025-11-07,fornecedor,8136.91
mercadinho,2025-11-08,operacional,145.3
mercadinho,2025-11-09,operacional,145.3
mercadinho,2025-11-10,operacional,145.3
mercadinho,2025-11-10,aluguel,7265.1
mercadinho,2025-11-10,fornecedor,8136.91
mercadinho,2025-11-11,operacional,145.3
mercadinho,2025-11-12,operacional,145.3
mercadinho,2025-11-12,fornecedor,8136.91
mercadinho,2025-11-13,operacional,145.3
mercadinho,2025-11-14,operacional,145.3
mercadinho,2025-11-14,fornecedor,8136.91
mercadinho,2025-11-15,operacional,145.3
mercadinho,2025-11-16,operacional,145.3
mercadinho,2025-11-17,operacional,145.3
mercadinho,2025-11-17,fornecedor,8136.91
mercadinho,2025-11-18,operacional,145.3
mercadinho,2025-11-19,operacional,145.3
mercadinho,2025-11-19,fornecedor,8136.91
mercadinho,2025-11-20,operacional,145.3
mercadinho,2025-11-20,folha,9444.62
mercadinho,2025-11-20,imposto,5362.52
mercadinho,2025-11-21,operacional,145.3
mercadinho,2025-11-21,fornecedor,8136.91
mercadinho,2025-11-22,operacional,145.3
mercadinho,2025-11-23,operacional,145.3
mercadinho,2025-11-24,operacional,145.3
mercadinho,2025-11-24,fornecedor,8136.91
mercadinho,2025-11-25,operacional,145.3
mercadinho,2025-11-26,operacional,145.3
mercadinho,2025-11-26,fornecedor,8136.91
mercadinho,2025-11-27,operacional,145.3
mercadinho,2025-11-28,operacional,145.3
mercadinho,2025-11-28,fornecedor,8136.91
mercadinho,2025-11-29,operacional,145.3
mercadinho,2025-11-30,operacional,145.3
mercadinho,2025-12-01,operacional,145.3
mercadinho,2025-12-01,fornecedor,8136.91
mercadinho,2025-12-02,operacional,145.3
mercadinho,2025-12-03,operacional,145.3
mercadinho,2025-12-03,fornecedor,8136.91
mercadinho,2025-12-04,operacional,145.3
mercadinho,2025-12-05,operacional,145.3
mercadinho,2025-12-05,folha,9444.62
mercadinho,2025-12-05,fornecedor,8136.91
mercadinho,2025-12-06,operacional,145.3
mercadinho,2025-12-07,operacional,145.3
mercadinho,2025-12-08,operacional,145.3
mercadinho,2025-12-08,fornecedor,8136.91
mercadinho,2025-12-09,operacional,145.3
mercadinho,2025-12-10,operacional,145.3
mercadinho,2025-12-10,aluguel,7265.1
mercadinho,2025-12-10,fornecedor,8136.91
mercadinho,2025-12-11,operacional,145.3
mercadinho,2025-12-12,operacional,145.3
mercadinho,2025-12-12,fornecedor,8136.91
mercadinho,2025-12-13,operacional,145.3
mercadinho,2025-12-14,operacional,145.3
mercadinho,2025-12-15,operacional,145.3
mercadinho,2025-12-15,fornecedor,8136.91
mercadinho,2025-12-16,operacional,145.3
mercadinho,2025-12-17,operacional,145.3
mercadinho,2025-12-17,fornecedor,8136.91
mercadinho,2025-12-18,operacional,145.3
mercadinho,2025-12-19,operacional,145.3
mercadinho,2025-12-19,fornecedor,8136.91
mercadinho,2025-12-20,operacional,145.3
mercadinho,2025-12-20,folha,9444.62
mercadinho,2025-12-20,imposto,5455.59
mercadinho,2025-12-21,operacional,145.3
mercadinho,2025-12-22,operacional,145.3
mercadinho,2025-12-22,fornecedor,8136.91
mercadinho,2025-12-23,operacional,145.3
mercadinho,2025-12-24,operacional,145.3
mercadinho,2025-12-24,fornecedor,8136.91
mercadinho,2025-12-25,operacional,145.3
mercadinho,2025-12-26,operacional,145.3
mercadinho,2025-12-26,fornecedor,8136.91
mercadinho,2025-12-27,operacional,145.3
mercadinho,2025-12-28,operacional,145.3
mercadinho,2025-12-29,operacional,145.3
mercadinho,2025-12-29,fornecedor,8136.91
mercadinho,2025-12-30,operacional,145.3
mercadinho,2025-12-31,operacional,145.3
mercadinho,2025-12-31,fornecedor,8136.91
mercadinho,2026-01-01,operacional,145.3
mercadinho,2026-01-02,operacional,145.3
mercadinho,2026-01-02,fornecedor,8136.91
mercadinho,2026-01-03,operacional,145.3
mercadinho,2026-01-04,operacional,145.3
mercadinho,2026-01-05,operacional,145.3
mercadinho,2026-01-05,folha,9444.62
mercadinho,2026-01-05,fornecedor,8136.91
mercadinho,2026-01-06,operacional,145.3
mercadinho,2026-01-07,operacional,145.3
mercadinho,2026-01-07,fornecedor,8136.91
mercadinho,2026-01-08,operacional,145.3
mercadinho,2026-01-09,operacional,145.3
mercadinho,2026-01-09,fornecedor,8136.91
mercadinho,2026-01-10,operacional,145.3
mercadinho,2026-01-10,aluguel,7265.1
mercadinho,2026-01-11,operacional,145.3
mercadinho,2026-01-12,operacional,145.3
mercadinho,2026-01-12,fornecedor,8136.91
mercadinho,2026-01-13,operacional,145.3
mercadinho,2026-01-14,operacional,145.3
mercadinho,2026-01-14,fornecedor,8136.91
mercadinho,2026-01-15,operacional,145.3
mercadinho,2026-01-16,operacional,145.3
mercadinho,2026-01-16,fornecedor,8136.91
mercadinho,2026-01-17,operacional,145.3
mercadinho,2026-01-18,operacional,145.3
mercadinho,2026-01-19,operacional,145.3
mercadinho,2026-01-19,fornecedor,8136.91
mercadinho,2026-01-20,operacional,145.3
mercadinho,2026-01-20,folha,9444.62
mercadinho,2026-01-20,imposto,5842.08
mercadinho,2026-01-21,operacional,145.3
mercadinho,2026-01-21,fornecedor,8136.91
mercadinho,2026-01-22,operacional,145.3
mercadinho,2026-01-23,operacional,145.3
mercadinho,2026-01-23,fornecedor,8136.91
mercadinho,2026-01-24,operacional,145.3
mercadinho,2026-01-25,operacional,145.3
mercadinho,2026-01-26,operacional,145.3
mercadinho,2026-01-26,fornecedor,8136.91
mercadinho,2026-01-27,operacional,145.3
mercadinho,2026-01-28,operacional,145.3
mercadinho,2026-01-28,fornecedor,8136.91
mercadinho,2026-01-29,operacional,145.3
mercadinho,2026-01-30,operacional,145.3
mercadinho,2026-01-30,fornecedor,8136.91
mercadinho,2026-01-31,operacional,145.3
mercadinho,2026-02-01,operacional,145.3
mercadinho,2026-02-02,operacional,145.3
